,year,country,province,region_1,lat,lon,location,avg_temp,min_temp,max_temp
92916,2016.0,New Zealand,Nelson,,-41.2710849,173.2836756,0,,,
93103,2007.0,Uruguay,Progreso,,-34.6798644,-56.2154727,0,,,
93117,2011.0,Germany,Ahr,,50.5032704,7.8671361,1,14.218691588785047,-1.5,31.2
93370,2014.0,US,California,River Junction,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
93371,2011.0,US,New York,Hudson River Region,40.7127281,-74.0060152,1,20.615420560747665,0.0,42.2
93410,2003.0,Spain,Andalucia,Montilla-Moriles,37.178055,-3.600833,1,21.980841121495324,0.6,40.6
93434,2010.0,Austria,Vienna,,48.2083537,16.3725042,1,15.601401869158877,-1.4,34.1
93466,2009.0,Italy,Sicily & Sardinia,Vittoria Frappato,39.373062,9.157212,1,21.606542056074773,6.8,38.8
93501,2004.0,France,Bordeaux,Graves,44.841225,-0.5800364,1,17.785981308411213,2.3,35.1
93513,2004.0,US,Oregon,Oregon,45.4206749,-122.670649,1,17.61214953271028,2.2,39.4
93586,2015.0,Italy,Veneto,Soave Colli Scaligeri,45.666668,12.25,1,20.18411214953271,-0.8,39.4
93688,2009.0,Brazil,Vale dos Vinhedos,,-29.18157965,-51.58327780130589,0,,,
93733,2007.0,US,California,Santa Cruz County,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
93777,2005.0,Austria,Wachau,,48.3275563,15.41162578949626,1,13.655102040816326,-2.5,33.2
93822,2006.0,Italy,Veneto,Colli di Conegliano,45.666668,12.25,1,19.746728971962614,1.0,37.0
93829,2008.0,US,California,Mendocino Ridge,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
93871,2008.0,US,California,El Dorado County,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
93941,2008.0,US,California,High Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
94038,2012.0,New Zealand,Wairau Valley,,-41.5635411,173.5314071,0,,,
94105,2007.0,France,Bordeaux,Premieres Côtes de Bordeaux,44.841225,-0.5800364,1,17.252336448598133,1.6,36.4
94257,2008.0,Italy,Veneto,Valpolicella Classico,45.666668,12.25,1,19.57336448598131,4.0,33.6
94340,2011.0,US,California,Sonoma-Santa Barbara-Mendocino,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
94403,2008.0,Italy,Veneto,Marca Trevigiana,45.666668,12.25,1,19.57336448598131,4.0,33.6
94412,2007.0,US,California,Napa-Mendocino-Sonoma,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
94679,2010.0,Austria,Austria,,47.8356897,14.221707888560598,1,14.348356807511735,-2.2,32.8
94801,2008.0,US,California,Redwood Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
94821,2009.0,US,California,Temecula,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
94834,2003.0,Australia,New South Wales,Hunter Valley,-33.9175545,151.2291515,0,,,
94854,2011.0,Turkey,Ankara,,39.9207886,32.8540482,1,17.65841121495327,-3.6,37.0
95138,2014.0,Austria,Austria,,47.8356897,14.221707888560598,1,15.139719626168223,0.2,34.1
95151,2012.0,France,Bordeaux,Puisseguin Saint-Émilion,44.841225,-0.5800364,1,17.52196261682243,0.2,39.1
95285,2008.0,US,California,York Mountain,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
95308,2011.0,Portugal,Bucelas,,38.9016248,-9.118728,1,20.855607476635516,11.0,37.0
95581,2009.0,US,California,Dunnigan Hills,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
95583,2008.0,Chile,Molina,,-35.1139703,-71.2799798,0,,,
95758,2006.0,US,California,Napa-Mendocino-Sonoma,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
95818,2014.0,US,California,Alta Mesa,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
96016,2001.0,US,California,Arroyo Seco,36.778259,-119.417931,1,24.004205607476635,1.7,43.3
96023,2000.0,South Africa,South Africa,,-23.0379481,30.6493787,0,,,
96030,2000.0,South Africa,Helderberg,,-34.0494444,18.8344444,0,,,
96031,2002.0,Spain,Catalonia,Alella,41.390205,2.154007,1,18.75981308411215,7.0,30.3
96032,2013.0,Australia,Victoria,Nagambie Lakes,-21.2309116,148.9741517,0,,,
96331,2010.0,Italy,Sicily & Sardinia,Contea di Sclafani,39.373062,9.157212,1,20.713551401869157,4.0,37.0
96400,2014.0,France,Provence,Vin de Pays des Maures,46.0974492,4.5808081,1,15.591346153846153,-1.3,36.2
96473,2007.0,Greece,Cephalonia,,38.2379344,20.560883,1,,,
96500,2011.0,Spain,Galicia,Monterrei,42.8804219,-8.5458608,1,16.089252336448595,3.7,35.5
96557,2009.0,France,Bordeaux,Sainte-Foy Bordeaux,44.841225,-0.5800364,1,18.023364485981308,1.5,36.2
96593,1996.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
96595,1997.0,France,Provence,Côtes de Provence,46.0974492,4.5808081,1,,,
96607,1998.0,Canada,Ontario,Niagara Peninsula,47.26468685,-53.92039475377365,1,,-2.9,24.1
96616,1997.0,US,California,Carmel Valley,36.778259,-119.417931,1,23.298536585365852,3.3,42.2
96620,1996.0,France,Provence,Côtes de Provence,46.0974492,4.5808081,1,,,
96651,2009.0,Australia,Victoria,Strathbogie Ranges,-21.2309116,148.9741517,0,,,
96686,2004.0,US,Oregon,Rogue Valley,45.4206749,-122.670649,1,17.61214953271028,2.2,39.4
96718,2008.0,US,California,Mokelumne River,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
96759,2011.0,Bosnia and Herzegovina,Mostar,,43.3435855,17.8076584,1,23.13738317757009,2.8,40.4
96922,2013.0,US,California,Napa County-Sonoma County-Lake County,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
97075,2008.0,Portugal,Algarve,,38.4057647,-8.5117061,1,,,
97091,2016.0,US,California,Northern Sonoma,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
97102,2012.0,Hungary,Eger,,47.8989887,20.3743665,1,17.703684210526315,-3.2,36.0
97259,2011.0,US,Washington,Columbia Gorge (WA),38.8950368,-77.0365427,1,21.638785046728977,1.1,40.0
97334,2006.0,Italy,Sicily & Sardinia,Vermentino di Sardegna,39.373062,9.157212,1,21.85373831775701,7.0,39.2
97335,2004.0,Australia,New South Wales,Southern Highlands,-33.9175545,151.2291515,0,,,
97367,2010.0,Portugal,Minho,,41.6347151,-8.1425725,1,,,
97386,2010.0,US,California,Clear Lake,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
97470,2013.0,Italy,Veneto,Recioto di Soave,45.666668,12.25,1,19.66822429906542,4.0,38.2
97481,2009.0,Portugal,Palmela,,38.569601,-8.9011653,1,20.322429906542055,8.0,36.0
97482,2012.0,Italy,Veneto,Prosecco di Valdobbiadene Superiore,45.666668,12.25,1,20.311682242990653,1.2,38.2
97609,2002.0,Portugal,Madeira,,32.751750099999995,-16.98174865726062,1,20.72056074766355,10.0,29.5
97631,2008.0,Portugal,Madeira,,32.751750099999995,-16.98174865726062,1,21.35794392523364,11.9,32.6
97692,2003.0,Italy,Veneto,Recioto della Valpolicella Classico,45.666668,12.25,1,20.68691588785047,-4.6,39.8
97757,2007.0,US,California,Napa County-Sonoma County,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
97815,2010.0,France,Beaujolais,Beaujolais Blanc,46.1186123,4.6156707,1,16.452879581151834,-0.3,34.6
97821,2010.0,France,Beaujolais,Régnié,46.1186123,4.6156707,1,16.452879581151834,-0.3,34.6
98083,2014.0,Italy,Veneto,Piave,45.666668,12.25,1,19.294859813084113,2.0,36.4
98193,2011.0,Austria,Eisenberg,,46.903996384,16.138499446,1,15.729648241206029,-3.0,32.7
98213,2012.0,US,California,Santa Barbara,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
98628,2008.0,Italy,Veneto,Soave,45.666668,12.25,1,19.57336448598131,4.0,33.6
98640,1995.0,Italy,Sicily & Sardinia,Sardinia,39.373062,9.157212,1,20.72803738317757,-0.4,36.6
98648,1995.0,Italy,Veneto,Amarone della Valpolicella,45.666668,12.25,1,18.068224299065424,1.0,33.0
98656,1994.0,US,California,Arroyo Grande Valley,36.778259,-119.417931,1,23.125352112676055,5.6,41.1
98661,1997.0,Italy,Sicily & Sardinia,Cannonau di Sardegna,39.373062,9.157212,1,21.049065420560748,2.0,35.8
98665,1996.0,Italy,Sicily & Sardinia,Isola dei Nuraghi,39.373062,9.157212,1,19.82943925233645,2.8,35.6
98860,2007.0,Romania,Dealu Mare,,46.7202291,23.1579285,1,,,
98900,2016.0,Italy,Veneto,Bardolino,45.666668,12.25,1,19.6785046728972,4.0,34.2
98902,1997.0,US,Virginia,Virginia,47.52326,-92.536571,1,11.366666666666667,-13.0,31.0
98959,2007.0,Australia,South Australia,Coonawarra,-34.7411213,138.6564373,0,,,
99047,2013.0,Italy,Sicily & Sardinia,Menfi,39.373062,9.157212,1,21.509345794392523,6.0,38.0
99105,1997.0,Canada,Ontario,Niagara Peninsula,47.26468685,-53.92039475377365,1,,-2.9,20.3
99157,2005.0,Italy,Veneto,Lison-Pramaggiore,45.666668,12.25,1,18.90046728971963,1.2,35.8
99229,2009.0,France,Bordeaux,Cadillac,44.841225,-0.5800364,1,18.023364485981308,1.5,36.2
99292,2007.0,Chile,Puente Alto,,-33.6095279,-70.5754736,0,,,
99427,2014.0,Greece,Nemea,,37.955894,23.702099,1,23.135802469135804,5.0,40.0
99594,2011.0,Italy,Sicily & Sardinia,Contessa Entellina,39.373062,9.157212,1,21.28411214953271,5.0,37.2
99823,2006.0,US,Oregon,Walla Walla Valley (OR),45.4206749,-122.670649,1,16.643661971830984,-1.1,40.0
99828,2007.0,US,California,Cole Ranch,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
99863,2006.0,Italy,Veneto,Valpolicella Ripasso,45.666668,12.25,1,19.746728971962614,1.0,37.0
99920,2008.0,US,Texas,Texas,29.749907,-95.358421,1,25.262085308056868,6.1,37.8
99936,2005.0,US,Ohio,Isle St. George,41.5575349,-89.4609276,1,,,
99941,2006.0,US,Michigan,Leelanau Peninsula,41.7075394,-86.8950297,1,16.93,-3.3,33.3
99962,2008.0,Greece,Epanomi,,40.4280217,22.928308,1,21.252803738317755,4.0,37.4
99974,2009.0,Italy,Veneto,Valdobbiadene Superiore di Cartizze,45.666668,12.25,1,20.964485981308417,3.0,36.7
100017,1999.0,US,California,Napa-Sonoma,36.778259,-119.417931,1,22.674766355140186,0.6,41.7
100096,2008.0,US,Virginia,Shenandoah Valley,47.52326,-92.536571,1,12.01822429906542,-10.0,31.0
100213,2016.0,US,California,Livermore Valley,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
100445,2006.0,US,Ohio,Grand River Valley,41.5575349,-89.4609276,1,17.082564102564103,-3.0,36.0
100465,2004.0,US,New Mexico,New Mexico,35.106766,-106.629181,1,19.90607476635514,0.6,36.1
100468,2007.0,Canada,Ontario,Short Hills Bench,47.26468685,-53.92039475377365,1,9.895327102803737,-5.2,23.1
100471,2006.0,US,Iowa,Iowa,42.032974,-93.581543,1,17.397652582159623,-6.7,35.6
100563,2015.0,US,California,Paicines,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
100582,2007.0,US,California,Solano County,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
100583,2006.0,US,California,Napa-Sonoma,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
100589,2002.0,Portugal,Palmela,,38.569601,-8.9011653,1,18.905607476635513,8.3,35.6
100661,2006.0,France,Bordeaux,Lalande de Pomerol,44.841225,-0.5800364,1,18.895794392523367,0.3,37.7
100796,2012.0,Australia,South Australia,Clare Valley-Eden Valley,-34.7411213,138.6564373,0,,,
100852,2013.0,Spain,Levante,Vino de la Tierra de Castelló,37.89502725,-4.760875040624836,1,22.952336448598132,5.0,42.4
100873,2015.0,US,California,Pine Mountain-Cloverdale Peak,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
100922,2013.0,Australia,South Australia,Adelaide,-34.7411213,138.6564373,0,,,
100949,2015.0,US,California,Mokelumne River,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
101032,2014.0,US,California,Monterey County-Napa County-Sonoma County,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
101085,2010.0,France,Provence,Vin de Pays des Alpilles,46.0974492,4.5808081,1,16.452879581151834,-0.3,34.6
101152,2009.0,US,California,Saddle Rock-Malibu,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
101169,2015.0,US,California,Oakville,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
101206,2004.0,US,California,Carmel Valley,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
101273,2016.0,US,California,Ventura County,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
101323,2009.0,Greece,Drama,,41.1499443,24.1468286,1,,,
101327,2008.0,US,California,Lime Kiln Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
101471,2005.0,Greece,Achaia,,38.1421038,21.5516476,1,21.053691275167786,2.0,36.0
101499,2016.0,US,California,Sonoma County-Monterey County-Santa Barbara County,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
101554,2014.0,Italy,Veneto,Valpolicella Superiore,45.666668,12.25,1,19.294859813084113,2.0,36.4
101564,2012.0,Brazil,Vale dos Vinhedos,,-29.18157965,-51.58327780130589,0,,,
101826,2015.0,Spain,Galicia,Ribeira Sacra,42.8804219,-8.5458608,1,15.539252336448596,2.7,37.8
102034,2008.0,Germany,Württemberg,,48.713700200000005,8.904403885266259,1,13.35,-4.2,31.9
102095,1996.0,France,Alsace,Alsace,48.684872850000005,2.17560777527428,1,15.143457943925233,-1.0,33.7
102104,1997.0,US,California,Sonoma Mountain,36.778259,-119.417931,1,23.298536585365852,3.3,42.2
102109,1997.0,US,California,Redwood Valley,36.778259,-119.417931,1,23.298536585365852,3.3,42.2
102196,2000.0,New Zealand,Martinborough,,-41.2183252,175.4594856,0,,,
102197,1999.0,US,California,Arroyo Grande Valley,36.778259,-119.417931,1,22.674766355140186,0.6,41.7
102202,2001.0,Australia,South Australia,Riverland,-34.7411213,138.6564373,0,,,
102204,2001.0,Australia,Victoria,Mornington Peninsula,-21.2309116,148.9741517,0,,,
102205,1999.0,US,California,Arroyo Seco,36.778259,-119.417931,1,22.674766355140186,0.6,41.7
102224,2013.0,US,California,El Pomar District,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
102364,2015.0,France,Bordeaux,Sauternes,44.841225,-0.5800364,1,17.57383177570093,1.6,38.3
102439,2012.0,Austria,Wagram,,48.2432231,14.2311332,1,15.419158878504673,-2.0,34.2
102484,2006.0,Germany,Mosel,,50.7810263,12.4780171,1,14.826635514018692,-1.3,35.8
102579,2009.0,US,Missouri,Missouri,29.6185669,-95.5377215,1,25.757746478873237,2.8,40.0
102659,2013.0,US,California,Humboldt County,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
102674,2012.0,US,Texas,Texoma,29.749907,-95.358421,1,26.09252336448598,6.7,38.9
102690,2010.0,US,California,Capay Valley,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
102754,2008.0,Ukraine,Ukraine,,50.8978204,34.712302687666686,1,13.312025316455694,-0.8,34.9
102824,2008.0,US,Washington,Columbia Gorge (WA),38.8950368,-77.0365427,1,21.203271028037385,2.2,36.7
102857,1997.0,US,California,Russian River Valley,36.778259,-119.417931,1,23.298536585365852,3.3,42.2
102858,1997.0,Italy,Veneto,Valpolicella Classico Superiore,45.666668,12.25,1,18.76028037383178,2.0,32.4
103118,2007.0,US,California,Chalk Hill,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
103243,2010.0,US,California,Ben Lomond Mountain,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
103246,2014.0,US,California,Pine Mountain-Cloverdale Peak,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
103275,2010.0,South Africa,Malgas,,-34.29980415,20.57702828908924,0,,,
103323,2008.0,Australia,New South Wales,Orange,-33.9175545,151.2291515,0,,,
103326,2008.0,Spain,Catalonia,Pla de Bages,41.390205,2.154007,1,19.723364485981303,3.8,32.1
103333,2009.0,Slovenia,Brda,,46.0162019,13.548910233619525,1,19.581042654028437,2.4,34.0
103376,2009.0,Australia,New South Wales,New South Wales,-33.9175545,151.2291515,0,,,
103388,2008.0,Spain,Galicia,Ribeira Sacra,42.8804219,-8.5458608,1,14.396728971962615,1.2,33.5
103399,2006.0,Chile,Puente Alto,,-33.6095279,-70.5754736,0,,,
103420,2011.0,Australia,South Australia,Coonawarra,-34.7411213,138.6564373,0,,,
103465,2012.0,US,California,Antelope Valley of the California High Desert,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
103510,2012.0,Chile,Sagrada Familia,,-34.9990365,-71.3817116,0,,,
103534,2013.0,Australia,South Australia,Fleurieu Peninsula,-34.7411213,138.6564373,0,,,
103762,2007.0,Spain,Catalonia,Costers del Segre,41.390205,2.154007,1,20.058878504672897,6.9,31.8
103823,2012.0,New Zealand,Waiheke Island,,-36.79310825,175.08838633700125,0,,,
103935,2011.0,Italy,Sicily & Sardinia,Monreale,39.373062,9.157212,1,21.28411214953271,5.0,37.2
103967,2008.0,Hungary,Eger,,47.8989887,20.3743665,1,16.933846153846154,2.2,35.7
103994,2003.0,Chile,Peumo,,-34.3959163,-71.1694264,0,,,
103995,2004.0,Chile,Puente Alto,,-33.6095279,-70.5754736,0,,,
103997,2005.0,South Africa,Philadelphia,,-33.666635,18.580989,0,,,
104069,2015.0,US,California,Yorkville Highlands,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
104170,2009.0,Chile,Chile,,-33.4377756,-70.6504502,0,,,
104347,2012.0,US,California,York Mountain,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
104366,2016.0,Austria,Vienna,,48.2083537,16.3725042,1,16.89018691588785,0.3,33.7
104373,2005.0,Italy,Sicily & Sardinia,Contessa Entellina,39.373062,9.157212,1,21.255607476635515,6.4,37.4
104376,2004.0,Italy,Sicily & Sardinia,Contessa Entellina,39.373062,9.157212,1,21.080373831775706,5.2,37.6
104401,2015.0,Canada,Ontario,Niagara Escarpment,47.26468685,-53.92039475377365,1,9.901869158878505,-8.8,25.0
104424,2014.0,Australia,Victoria,Mornington Peninsula,-21.2309116,148.9741517,0,,,
104650,2015.0,US,California,Northern Sonoma,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
104723,2009.0,Canada,Ontario,St. David's Bench,47.26468685,-53.92039475377365,1,10.377102803738318,-5.1,24.7
104736,2009.0,US,Massachusetts,Southeastern New England,39.775761,-86.14828559204801,1,18.319158878504673,-1.7,33.9
104772,2000.0,Australia,South Australia,Fleurieu Peninsula,-34.7411213,138.6564373,0,,,
105038,2007.0,France,Provence,Bandol,46.0974492,4.5808081,1,16.52553191489362,0.4,31.8
105041,2015.0,Australia,Victoria,Alpine Valleys,-21.2309116,148.9741517,0,,,
105183,2001.0,Italy,Veneto,Amarone della Valpolicella,45.666668,12.25,1,19.328504672897193,0.0,35.0
105211,1999.0,US,California,Dunnigan Hills,36.778259,-119.417931,1,22.674766355140186,0.6,41.7
105220,1998.0,US,Washington,Walla Walla Valley (WA),38.8950368,-77.0365427,1,21.391588785046736,3.3,36.1
105221,1999.0,US,Washington,Walla Walla Valley (WA),38.8950368,-77.0365427,1,21.14252336448598,3.9,39.4
105492,2012.0,Italy,Sicily & Sardinia,Nuragus di Cagliari,39.373062,9.157212,1,21.898130841121496,5.0,41.8
105640,2004.0,Italy,Veneto,Veronese,45.666668,12.25,1,19.22476635514018,1.4,35.3
105849,2009.0,Italy,Veneto,Valdadige,45.666668,12.25,1,20.964485981308417,3.0,36.7
105856,2005.0,Chile,Puente Alto,,-33.6095279,-70.5754736,0,,,
105870,2005.0,Chile,Pirque,,-33.6348808,-70.5729961,0,,,
105933,2005.0,US,Colorado,Grand Valley,39.579155,-104.8769227,1,16.47363184079602,-5.0,40.0
106135,2013.0,US,California,Napa-Carneros,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
106136,2013.0,Italy,Sicily & Sardinia,Vittoria Frappato,39.373062,9.157212,1,21.509345794392523,6.0,38.0
106269,2013.0,Portugal,Obidos,,39.3619514,-9.157153,1,,,
106292,2009.0,Greece,Epanomi,,40.4280217,22.928308,1,21.03130841121495,4.8,38.0
106320,2016.0,France,Beaujolais,Brouilly,46.1186123,4.6156707,1,16.61904761904762,1.0,34.3
106425,2006.0,US,California,Sonoma-Napa-Monterey,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
106436,2007.0,Italy,Veneto,Prosecco di Conegliano e Valdobbiadene,45.666668,12.25,1,19.657943925233642,1.2,36.2
106574,2005.0,South Africa,Elgin,,-34.1486111,19.0427778,0,,,
106593,2008.0,US,California,Cucamonga Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
106604,2007.0,Australia,South Australia,Adelaide Plains,-34.7411213,138.6564373,0,,,
106763,2000.0,US,New York,North Fork of Long Island,40.7127281,-74.0060152,1,18.757009345794387,-1.1,35.6
106903,2011.0,Chile,Apalta,,-34.3392193,-70.868125,0,,,
107589,2008.0,Italy,Veneto,Valpolicella Ripasso Valpantena,45.666668,12.25,1,19.57336448598131,4.0,33.6
107621,2015.0,Greece,Achaia,,38.1421038,21.5516476,1,22.259649122807016,4.0,39.0
107637,2014.0,US,California,San Bernabe,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
107714,2006.0,Italy,Veneto,Valdadige,45.666668,12.25,1,19.746728971962614,1.0,37.0
107721,2006.0,New Zealand,South Island,,-43.586562,171.21232939964904,0,,,
107747,2003.0,US,California,Santa Maria Valley,36.778259,-119.417931,1,23.871962616822426,3.9,41.7
107753,2009.0,US,California,Marin County,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
107894,2010.0,France,Bordeaux,Listrac-Médoc,44.841225,-0.5800364,1,17.42336448598131,0.3,36.7
108085,2012.0,Spain,Andalucia,Vino de la Tierra de Cádiz,37.178055,-3.600833,1,20.89158878504673,-0.5,42.0
108251,2014.0,India,Nashik,,20.0112475,73.7902364,1,,,
108494,2003.0,South Africa,Constantia,,-34.0283333,18.4155556,0,,,
108545,2010.0,Greece,Corinth,,37.9385413,22.9273768,1,,,
108882,2006.0,US,Oregon,McMinnville,45.4206749,-122.670649,1,16.643661971830984,-1.1,40.0
